"ClienteID";"NomeCliente";"Email";"DataRegistrazione"
4179;"Cliente 4179";"cliente4179@email.com";"2022-06-22 00:00:00"
4180;"Cliente 4180";"cliente4180@email.com";"2022-09-20 00:00:00"
4181;"Cliente 4181";"cliente4181@email.com";"2022-04-27 00:00:00"
4182;"Cliente 4182";"cliente4182@email.com";"2022-07-28 00:00:00"
4183;"Cliente 4183";"cliente4183@email.com";"2022-04-05 00:00:00"
4184;"Cliente 4184";"cliente4184@email.com";"2022-11-04 00:00:00"
4185;"Cliente 4185";"cliente4185@email.com";"2022-11-06 00:00:00"
4186;"Cliente 4186";"cliente4186@email.com";"2022-03-05 00:00:00"
4187;"Cliente 4187";"cliente4187@email.com";"2022-09-06 00:00:00"
4188;"Cliente 4188";"cliente4188@email.com";"2022-07-29 00:00:00"
4189;"Cliente 4189";"cliente4189@email.com";"2022-09-02 00:00:00"
4190;"Cliente 4190";"cliente4190@email.com";"2022-05-12 00:00:00"
4191;"Cliente 4191";"cliente4191@email.com";"2022-03-21 00:00:00"
4192;"Cliente 4192";"cliente4192@email.com";"2022-10-18 00:00:00"
4193;"Cliente 4193";"cliente4193@email.com";"2022-10-13 00:00:00"
4194;"Cliente 4194";"cliente4194@email.com";"2022-06-12 00:00:00"
4195;"Cliente 4195";"cliente4195@email.com";"2022-04-25 00:00:00"
4196;"Cliente 4196";"cliente4196@email.com";"2022-12-06 00:00:00"
4197;"Cliente 4197";"cliente4197@email.com";"2022-09-16 00:00:00"
4198;"Cliente 4198";"cliente4198@email.com";"2022-08-19 00:00:00"
4199;"Cliente 4199";"cliente4199@email.com";"2022-02-26 00:00:00"
4200;"Cliente 4200";"cliente4200@email.com";"2022-10-19 00:00:00"
4201;"Cliente 4201";"cliente4201@email.com";"2022-07-02 00:00:00"
4202;"Cliente 4202";"cliente4202@email.com";"2022-02-20 00:00:00"
4203;"Cliente 4203";"cliente4203@email.com";"2022-02-14 00:00:00"
4204;"Cliente 4204";"cliente4204@email.com";"2022-04-21 00:00:00"
4205;"Cliente 4205";"cliente4205@email.com";"2022-08-29 00:00:00"
4206;"Cliente 4206";"cliente4206@email.com";"2022-12-17 00:00:00"
4207;"Cliente 4207";"cliente4207@email.com";"2022-03-10 00:00:00"
4208;"Cliente 4208";"cliente4208@email.com";"2022-07-03 00:00:00"
4209;"Cliente 4209";"cliente4209@email.com";"2022-07-12 00:00:00"
4210;"Cliente 4210";"cliente4210@email.com";"2022-05-03 00:00:00"
4211;"Cliente 4211";"cliente4211@email.com";"2022-09-16 00:00:00"
4212;"Cliente 4212";"cliente4212@email.com";"2022-06-05 00:00:00"
4213;"Cliente 4213";"cliente4213@email.com";"2022-05-08 00:00:00"
4214;"Cliente 4214";"cliente4214@email.com";"2022-12-14 00:00:00"
4215;"Cliente 4215";"cliente4215@email.com";"2022-02-23 00:00:00"
4216;"Cliente 4216";"cliente4216@email.com";"2022-02-10 00:00:00"
4217;"Cliente 4217";"cliente4217@email.com";"2022-04-03 00:00:00"
4218;"Cliente 4218";"cliente4218@email.com";"2022-08-09 00:00:00"
4219;"Cliente 4219";"cliente4219@email.com";"2022-12-29 00:00:00"
4220;"Cliente 4220";"cliente4220@email.com";"2022-11-20 00:00:00"
4221;"Cliente 4221";"cliente4221@email.com";"2022-11-30 00:00:00"
4222;"Cliente 4222";"cliente4222@email.com";"2022-02-16 00:00:00"
4223;"Cliente 4223";"cliente4223@email.com";"2022-03-09 00:00:00"
4224;"Cliente 4224";"cliente4224@email.com";"2022-01-07 00:00:00"
4225;"Cliente 4225";"cliente4225@email.com";"2022-01-31 00:00:00"
4226;"Cliente 4226";"cliente4226@email.com";"2022-04-11 00:00:00"
4227;"Cliente 4227";"cliente4227@email.com";"2022-07-04 00:00:00"
4228;"Cliente 4228";"cliente4228@email.com";"2022-08-13 00:00:00"
4229;"Cliente 4229";"cliente4229@email.com";"2022-11-29 00:00:00"
4230;"Cliente 4230";"cliente4230@email.com";"2022-01-26 00:00:00"
4231;"Cliente 4231";"cliente4231@email.com";"2022-11-16 00:00:00"
4232;"Cliente 4232";"cliente4232@email.com";"2022-06-11 00:00:00"
4233;"Cliente 4233";"cliente4233@email.com";"2022-09-08 00:00:00"
4234;"Cliente 4234";"cliente4234@email.com";"2022-11-04 00:00:00"
4235;"Cliente 4235";"cliente4235@email.com";"2022-04-05 00:00:00"
4236;"Cliente 4236";"cliente4236@email.com";"2022-08-06 00:00:00"
4237;"Cliente 4237";"cliente4237@email.com";"2022-10-15 00:00:00"
4238;"Cliente 4238";"cliente4238@email.com";"2022-07-26 00:00:00"
4239;"Cliente 4239";"cliente4239@email.com";"2022-12-15 00:00:00"
4240;"Cliente 4240";"cliente4240@email.com";"2022-11-04 00:00:00"
4241;"Cliente 4241";"cliente4241@email.com";"2022-03-12 00:00:00"
4242;"Cliente 4242";"cliente4242@email.com";"2022-08-20 00:00:00"
4243;"Cliente 4243";"cliente4243@email.com";"2022-02-05 00:00:00"
4244;"Cliente 4244";"cliente4244@email.com";"2022-02-27 00:00:00"
4245;"Cliente 4245";"cliente4245@email.com";"2022-03-07 00:00:00"
4246;"Cliente 4246";"cliente4246@email.com";"2022-04-04 00:00:00"
4247;"Cliente 4247";"cliente4247@email.com";"2022-07-30 00:00:00"
4248;"Cliente 4248";"cliente4248@email.com";"2022-02-19 00:00:00"
4249;"Cliente 4249";"cliente4249@email.com";"2022-04-03 00:00:00"
4250;"Cliente 4250";"cliente4250@email.com";"2022-10-20 00:00:00"
4251;"Cliente 4251";"cliente4251@email.com";"2022-05-16 00:00:00"
4252;"Cliente 4252";"cliente4252@email.com";"2022-01-03 00:00:00"
4253;"Cliente 4253";"cliente4253@email.com";"2022-10-28 00:00:00"
4254;"Cliente 4254";"cliente4254@email.com";"2022-09-15 00:00:00"
4255;"Cliente 4255";"cliente4255@email.com";"2022-07-13 00:00:00"
4256;"Cliente 4256";"cliente4256@email.com";"2022-08-10 00:00:00"
4257;"Cliente 4257";"cliente4257@email.com";"2022-02-01 00:00:00"
4258;"Cliente 4258";"cliente4258@email.com";"2022-03-01 00:00:00"
4259;"Cliente 4259";"cliente4259@email.com";"2022-08-29 00:00:00"
4260;"Cliente 4260";"cliente4260@email.com";"2022-01-17 00:00:00"
4261;"Cliente 4261";"cliente4261@email.com";"2022-09-28 00:00:00"
4262;"Cliente 4262";"cliente4262@email.com";"2022-07-26 00:00:00"
4263;"Cliente 4263";"cliente4263@email.com";"2022-07-09 00:00:00"
4264;"Cliente 4264";"cliente4264@email.com";"2022-03-10 00:00:00"
4265;"Cliente 4265";"cliente4265@email.com";"2022-06-18 00:00:00"
4266;"Cliente 4266";"cliente4266@email.com";"2022-12-19 00:00:00"
4267;"Cliente 4267";"cliente4267@email.com";"2022-02-18 00:00:00"
4268;"Cliente 4268";"cliente4268@email.com";"2022-03-18 00:00:00"
4269;"Cliente 4269";"cliente4269@email.com";"2022-07-12 00:00:00"
4270;"Cliente 4270";"cliente4270@email.com";"2022-05-11 00:00:00"
4271;"Cliente 4271";"cliente4271@email.com";"2022-12-04 00:00:00"
4272;"Cliente 4272";"cliente4272@email.com";"2022-07-19 00:00:00"
4273;"Cliente 4273";"cliente4273@email.com";"2022-11-06 00:00:00"
4274;"Cliente 4274";"cliente4274@email.com";"2022-06-11 00:00:00"
4275;"Cliente 4275";"cliente4275@email.com";"2022-01-31 00:00:00"
4276;"Cliente 4276";"cliente4276@email.com";"2022-11-16 00:00:00"
4277;"Cliente 4277";"cliente4277@email.com";"2022-07-26 00:00:00"
4278;"Cliente 4278";"cliente4278@email.com";"2022-09-29 00:00:00"
4279;"Cliente 4279";"cliente4279@email.com";"2022-04-18 00:00:00"
4280;"Cliente 4280";"cliente4280@email.com";"2022-04-10 00:00:00"
4281;"Cliente 4281";"cliente4281@email.com";"2022-12-09 00:00:00"
4282;"Cliente 4282";"cliente4282@email.com";"2022-01-28 00:00:00"
4283;"Cliente 4283";"cliente4283@email.com";"2022-05-17 00:00:00"
4284;"Cliente 4284";"cliente4284@email.com";"2022-02-22 00:00:00"
4285;"Cliente 4285";"cliente4285@email.com";"2022-02-24 00:00:00"
4286;"Cliente 4286";"cliente4286@email.com";"2022-04-22 00:00:00"
4287;"Cliente 4287";"cliente4287@email.com";"2022-07-03 00:00:00"
4288;"Cliente 4288";"cliente4288@email.com";"2022-09-26 00:00:00"
4289;"Cliente 4289";"cliente4289@email.com";"2022-09-25 00:00:00"
4290;"Cliente 4290";"cliente4290@email.com";"2022-08-15 00:00:00"
4291;"Cliente 4291";"cliente4291@email.com";"2022-02-01 00:00:00"
4292;"Cliente 4292";"cliente4292@email.com";"2022-07-05 00:00:00"
4293;"Cliente 4293";"cliente4293@email.com";"2022-08-22 00:00:00"
4294;"Cliente 4294";"cliente4294@email.com";"2022-09-30 00:00:00"
4295;"Cliente 4295";"cliente4295@email.com";"2022-04-10 00:00:00"
4296;"Cliente 4296";"cliente4296@email.com";"2022-01-08 00:00:00"
4297;"Cliente 4297";"cliente4297@email.com";"2022-09-09 00:00:00"
4298;"Cliente 4298";"cliente4298@email.com";"2022-07-05 00:00:00"
4299;"Cliente 4299";"cliente4299@email.com";"2022-11-21 00:00:00"
4300;"Cliente 4300";"cliente4300@email.com";"2022-11-17 00:00:00"
4301;"Cliente 4301";"cliente4301@email.com";"2022-03-05 00:00:00"
4302;"Cliente 4302";"cliente4302@email.com";"2022-06-23 00:00:00"
4303;"Cliente 4303";"cliente4303@email.com";"2022-08-06 00:00:00"
4304;"Cliente 4304";"cliente4304@email.com";"2022-02-06 00:00:00"
4305;"Cliente 4305";"cliente4305@email.com";"2022-08-22 00:00:00"
4306;"Cliente 4306";"cliente4306@email.com";"2022-12-02 00:00:00"
4307;"Cliente 4307";"cliente4307@email.com";"2022-07-03 00:00:00"
4308;"Cliente 4308";"cliente4308@email.com";"2022-02-25 00:00:00"
4309;"Cliente 4309";"cliente4309@email.com";"2022-10-28 00:00:00"
4310;"Cliente 4310";"cliente4310@email.com";"2022-12-03 00:00:00"
4311;"Cliente 4311";"cliente4311@email.com";"2022-06-10 00:00:00"
4312;"Cliente 4312";"cliente4312@email.com";"2022-05-15 00:00:00"
4313;"Cliente 4313";"cliente4313@email.com";"2022-02-15 00:00:00"
4314;"Cliente 4314";"cliente4314@email.com";"2022-07-27 00:00:00"
4315;"Cliente 4315";"cliente4315@email.com";"2022-08-31 00:00:00"
4316;"Cliente 4316";"cliente4316@email.com";"2022-02-12 00:00:00"
4317;"Cliente 4317";"cliente4317@email.com";"2022-03-17 00:00:00"
4318;"Cliente 4318";"cliente4318@email.com";"2022-04-10 00:00:00"
4319;"Cliente 4319";"cliente4319@email.com";"2022-04-20 00:00:00"
4320;"Cliente 4320";"cliente4320@email.com";"2022-11-01 00:00:00"
4321;"Cliente 4321";"cliente4321@email.com";"2022-11-04 00:00:00"
4322;"Cliente 4322";"cliente4322@email.com";"2022-05-27 00:00:00"
4323;"Cliente 4323";"cliente4323@email.com";"2022-03-18 00:00:00"
4324;"Cliente 4324";"cliente4324@email.com";"2022-04-08 00:00:00"
4325;"Cliente 4325";"cliente4325@email.com";"2022-04-26 00:00:00"
4326;"Cliente 4326";"cliente4326@email.com";"2022-03-14 00:00:00"
4327;"Cliente 4327";"cliente4327@email.com";"2022-01-12 00:00:00"
4328;"Cliente 4328";"cliente4328@email.com";"2022-07-26 00:00:00"
4329;"Cliente 4329";"cliente4329@email.com";"2022-06-03 00:00:00"
4330;"Cliente 4330";"cliente4330@email.com";"2022-01-08 00:00:00"
4331;"Cliente 4331";"cliente4331@email.com";"2022-08-10 00:00:00"
4332;"Cliente 4332";"cliente4332@email.com";"2022-02-21 00:00:00"
4333;"Cliente 4333";"cliente4333@email.com";"2022-02-26 00:00:00"
4334;"Cliente 4334";"cliente4334@email.com";"2022-10-19 00:00:00"
4335;"Cliente 4335";"cliente4335@email.com";"2022-08-14 00:00:00"
4336;"Cliente 4336";"cliente4336@email.com";"2022-07-29 00:00:00"
4337;"Cliente 4337";"cliente4337@email.com";"2022-12-09 00:00:00"
4338;"Cliente 4338";"cliente4338@email.com";"2022-12-25 00:00:00"
4339;"Cliente 4339";"cliente4339@email.com";"2022-02-23 00:00:00"
4340;"Cliente 4340";"cliente4340@email.com";"2022-12-07 00:00:00"
4341;"Cliente 4341";"cliente4341@email.com";"2022-08-25 00:00:00"
4342;"Cliente 4342";"cliente4342@email.com";"2022-07-11 00:00:00"
4343;"Cliente 4343";"cliente4343@email.com";"2022-07-19 00:00:00"
4344;"Cliente 4344";"cliente4344@email.com";"2022-12-16 00:00:00"
4345;"Cliente 4345";"cliente4345@email.com";"2022-11-04 00:00:00"
4346;"Cliente 4346";"cliente4346@email.com";"2022-01-02 00:00:00"
4347;"Cliente 4347";"cliente4347@email.com";"2022-12-27 00:00:00"
4348;"Cliente 4348";"cliente4348@email.com";"2022-03-07 00:00:00"
4349;"Cliente 4349";"cliente4349@email.com";"2022-09-09 00:00:00"
4350;"Cliente 4350";"cliente4350@email.com";"2022-05-20 00:00:00"
4351;"Cliente 4351";"cliente4351@email.com";"2022-03-11 00:00:00"
4352;"Cliente 4352";"cliente4352@email.com";"2022-09-14 00:00:00"
4353;"Cliente 4353";"cliente4353@email.com";"2022-10-31 00:00:00"
4354;"Cliente 4354";"cliente4354@email.com";"2022-02-13 00:00:00"
4355;"Cliente 4355";"cliente4355@email.com";"2022-12-10 00:00:00"
4356;"Cliente 4356";"cliente4356@email.com";"2022-07-29 00:00:00"
4357;"Cliente 4357";"cliente4357@email.com";"2022-02-07 00:00:00"
4358;"Cliente 4358";"cliente4358@email.com";"2022-05-19 00:00:00"
4359;"Cliente 4359";"cliente4359@email.com";"2022-04-17 00:00:00"
4360;"Cliente 4360";"cliente4360@email.com";"2022-09-29 00:00:00"
4361;"Cliente 4361";"cliente4361@email.com";"2022-03-25 00:00:00"
4362;"Cliente 4362";"cliente4362@email.com";"2022-09-30 00:00:00"
4363;"Cliente 4363";"cliente4363@email.com";"2022-01-29 00:00:00"
4364;"Cliente 4364";"cliente4364@email.com";"2022-07-12 00:00:00"
4365;"Cliente 4365";"cliente4365@email.com";"2022-09-29 00:00:00"
4366;"Cliente 4366";"cliente4366@email.com";"2022-12-23 00:00:00"
4367;"Cliente 4367";"cliente4367@email.com";"2022-07-19 00:00:00"
4368;"Cliente 4368";"cliente4368@email.com";"2022-02-04 00:00:00"
4369;"Cliente 4369";"cliente4369@email.com";"2022-05-02 00:00:00"
4370;"Cliente 4370";"cliente4370@email.com";"2022-01-04 00:00:00"
4371;"Cliente 4371";"cliente4371@email.com";"2022-09-02 00:00:00"
4372;"Cliente 4372";"cliente4372@email.com";"2022-08-28 00:00:00"
4373;"Cliente 4373";"cliente4373@email.com";"2022-08-01 00:00:00"
4374;"Cliente 4374";"cliente4374@email.com";"2022-11-05 00:00:00"
4375;"Cliente 4375";"cliente4375@email.com";"2022-03-12 00:00:00"
4376;"Cliente 4376";"cliente4376@email.com";"2022-02-08 00:00:00"
4377;"Cliente 4377";"cliente4377@email.com";"2022-11-08 00:00:00"
4378;"Cliente 4378";"cliente4378@email.com";"2022-07-16 00:00:00"
4379;"Cliente 4379";"cliente4379@email.com";"2022-03-07 00:00:00"
4380;"Cliente 4380";"cliente4380@email.com";"2022-05-21 00:00:00"
4381;"Cliente 4381";"cliente4381@email.com";"2022-07-22 00:00:00"
4382;"Cliente 4382";"cliente4382@email.com";"2022-10-16 00:00:00"
4383;"Cliente 4383";"cliente4383@email.com";"2022-08-28 00:00:00"
4384;"Cliente 4384";"cliente4384@email.com";"2022-12-07 00:00:00"
4385;"Cliente 4385";"cliente4385@email.com";"2022-10-07 00:00:00"
4386;"Cliente 4386";"cliente4386@email.com";"2022-11-18 00:00:00"
4387;"Cliente 4387";"cliente4387@email.com";"2022-11-04 00:00:00"
4388;"Cliente 4388";"cliente4388@email.com";"2022-04-15 00:00:00"
4389;"Cliente 4389";"cliente4389@email.com";"2022-12-29 00:00:00"
4390;"Cliente 4390";"cliente4390@email.com";"2022-07-30 00:00:00"
4391;"Cliente 4391";"cliente4391@email.com";"2022-04-03 00:00:00"
4392;"Cliente 4392";"cliente4392@email.com";"2022-02-27 00:00:00"
4393;"Cliente 4393";"cliente4393@email.com";"2022-10-14 00:00:00"
4394;"Cliente 4394";"cliente4394@email.com";"2022-06-23 00:00:00"
4395;"Cliente 4395";"cliente4395@email.com";"2022-08-23 00:00:00"
4396;"Cliente 4396";"cliente4396@email.com";"2022-07-14 00:00:00"
4397;"Cliente 4397";"cliente4397@email.com";"2022-04-24 00:00:00"
4398;"Cliente 4398";"cliente4398@email.com";"2022-11-22 00:00:00"
4399;"Cliente 4399";"cliente4399@email.com";"2022-03-22 00:00:00"
4400;"Cliente 4400";"cliente4400@email.com";"2022-08-22 00:00:00"
4401;"Cliente 4401";"cliente4401@email.com";"2022-06-28 00:00:00"
4402;"Cliente 4402";"cliente4402@email.com";"2022-04-03 00:00:00"
4403;"Cliente 4403";"cliente4403@email.com";"2022-01-03 00:00:00"
4404;"Cliente 4404";"cliente4404@email.com";"2022-04-06 00:00:00"
4405;"Cliente 4405";"cliente4405@email.com";"2022-01-11 00:00:00"
4406;"Cliente 4406";"cliente4406@email.com";"2022-12-12 00:00:00"
4407;"Cliente 4407";"cliente4407@email.com";"2022-10-15 00:00:00"
4408;"Cliente 4408";"cliente4408@email.com";"2022-12-08 00:00:00"
4409;"Cliente 4409";"cliente4409@email.com";"2022-12-10 00:00:00"
4410;"Cliente 4410";"cliente4410@email.com";"2022-05-04 00:00:00"
4411;"Cliente 4411";"cliente4411@email.com";"2022-10-29 00:00:00"
4412;"Cliente 4412";"cliente4412@email.com";"2022-10-06 00:00:00"
4413;"Cliente 4413";"cliente4413@email.com";"2022-04-17 00:00:00"
4414;"Cliente 4414";"cliente4414@email.com";"2022-08-03 00:00:00"
4415;"Cliente 4415";"cliente4415@email.com";"2022-07-01 00:00:00"
4416;"Cliente 4416";"cliente4416@email.com";"2022-04-24 00:00:00"
4417;"Cliente 4417";"cliente4417@email.com";"2022-07-22 00:00:00"
4418;"Cliente 4418";"cliente4418@email.com";"2022-06-13 00:00:00"
4419;"Cliente 4419";"cliente4419@email.com";"2022-02-06 00:00:00"
4420;"Cliente 4420";"cliente4420@email.com";"2022-04-08 00:00:00"
4421;"Cliente 4421";"cliente4421@email.com";"2022-01-20 00:00:00"
4422;"Cliente 4422";"cliente4422@email.com";"2022-10-26 00:00:00"
4423;"Cliente 4423";"cliente4423@email.com";"2022-06-22 00:00:00"
4424;"Cliente 4424";"cliente4424@email.com";"2022-04-14 00:00:00"
4425;"Cliente 4425";"cliente4425@email.com";"2022-09-24 00:00:00"
4426;"Cliente 4426";"cliente4426@email.com";"2022-07-28 00:00:00"
4427;"Cliente 4427";"cliente4427@email.com";"2022-09-07 00:00:00"
4428;"Cliente 4428";"cliente4428@email.com";"2022-07-10 00:00:00"
4429;"Cliente 4429";"cliente4429@email.com";"2022-04-21 00:00:00"
4430;"Cliente 4430";"cliente4430@email.com";"2022-07-08 00:00:00"
4431;"Cliente 4431";"cliente4431@email.com";"2022-10-22 00:00:00"
4432;"Cliente 4432";"cliente4432@email.com";"2022-10-13 00:00:00"
4433;"Cliente 4433";"cliente4433@email.com";"2022-07-03 00:00:00"
4434;"Cliente 4434";"cliente4434@email.com";"2022-11-07 00:00:00"
4435;"Cliente 4435";"cliente4435@email.com";"2022-07-17 00:00:00"
4436;"Cliente 4436";"cliente4436@email.com";"2022-09-24 00:00:00"
4437;"Cliente 4437";"cliente4437@email.com";"2022-08-14 00:00:00"
4438;"Cliente 4438";"cliente4438@email.com";"2022-07-29 00:00:00"
4439;"Cliente 4439";"cliente4439@email.com";"2022-12-26 00:00:00"
4440;"Cliente 4440";"cliente4440@email.com";"2022-01-29 00:00:00"
4441;"Cliente 4441";"cliente4441@email.com";"2022-11-29 00:00:00"
4442;"Cliente 4442";"cliente4442@email.com";"2022-03-08 00:00:00"
4443;"Cliente 4443";"cliente4443@email.com";"2022-02-06 00:00:00"
4444;"Cliente 4444";"cliente4444@email.com";"2022-07-04 00:00:00"
4445;"Cliente 4445";"cliente4445@email.com";"2022-07-07 00:00:00"
4446;"Cliente 4446";"cliente4446@email.com";"2022-09-04 00:00:00"
4447;"Cliente 4447";"cliente4447@email.com";"2022-01-05 00:00:00"
4448;"Cliente 4448";"cliente4448@email.com";"2022-05-04 00:00:00"
4449;"Cliente 4449";"cliente4449@email.com";"2022-03-29 00:00:00"
4450;"Cliente 4450";"cliente4450@email.com";"2022-01-30 00:00:00"
4451;"Cliente 4451";"cliente4451@email.com";"2022-09-17 00:00:00"
4452;"Cliente 4452";"cliente4452@email.com";"2022-05-14 00:00:00"
4453;"Cliente 4453";"cliente4453@email.com";"2022-12-16 00:00:00"
4454;"Cliente 4454";"cliente4454@email.com";"2022-07-24 00:00:00"
4455;"Cliente 4455";"cliente4455@email.com";"2022-03-09 00:00:00"
4456;"Cliente 4456";"cliente4456@email.com";"2022-10-10 00:00:00"
4457;"Cliente 4457";"cliente4457@email.com";"2022-02-21 00:00:00"
4458;"Cliente 4458";"cliente4458@email.com";"2022-04-12 00:00:00"
4459;"Cliente 4459";"cliente4459@email.com";"2022-05-12 00:00:00"
4460;"Cliente 4460";"cliente4460@email.com";"2022-08-12 00:00:00"
4461;"Cliente 4461";"cliente4461@email.com";"2022-06-06 00:00:00"
4462;"Cliente 4462";"cliente4462@email.com";"2022-02-23 00:00:00"
4463;"Cliente 4463";"cliente4463@email.com";"2022-06-08 00:00:00"
4464;"Cliente 4464";"cliente4464@email.com";"2022-12-29 00:00:00"
4465;"Cliente 4465";"cliente4465@email.com";"2022-10-23 00:00:00"
4466;"Cliente 4466";"cliente4466@email.com";"2022-06-04 00:00:00"
4467;"Cliente 4467";"cliente4467@email.com";"2022-02-21 00:00:00"
4468;"Cliente 4468";"cliente4468@email.com";"2022-04-23 00:00:00"
4469;"Cliente 4469";"cliente4469@email.com";"2022-02-20 00:00:00"
4470;"Cliente 4470";"cliente4470@email.com";"2022-03-26 00:00:00"
4471;"Cliente 4471";"cliente4471@email.com";"2022-05-09 00:00:00"
4472;"Cliente 4472";"cliente4472@email.com";"2022-04-21 00:00:00"
4473;"Cliente 4473";"cliente4473@email.com";"2022-05-28 00:00:00"
4474;"Cliente 4474";"cliente4474@email.com";"2022-12-09 00:00:00"
4475;"Cliente 4475";"cliente4475@email.com";"2022-07-26 00:00:00"
4476;"Cliente 4476";"cliente4476@email.com";"2022-04-27 00:00:00"
4477;"Cliente 4477";"cliente4477@email.com";"2022-04-14 00:00:00"
4478;"Cliente 4478";"cliente4478@email.com";"2022-06-21 00:00:00"
4479;"Cliente 4479";"cliente4479@email.com";"2022-08-09 00:00:00"
4480;"Cliente 4480";"cliente4480@email.com";"2022-01-26 00:00:00"
4481;"Cliente 4481";"cliente4481@email.com";"2022-05-12 00:00:00"
4482;"Cliente 4482";"cliente4482@email.com";"2022-09-13 00:00:00"
4483;"Cliente 4483";"cliente4483@email.com";"2022-08-15 00:00:00"
4484;"Cliente 4484";"cliente4484@email.com";"2022-09-05 00:00:00"
4485;"Cliente 4485";"cliente4485@email.com";"2022-12-30 00:00:00"
4486;"Cliente 4486";"cliente4486@email.com";"2022-04-07 00:00:00"
4487;"Cliente 4487";"cliente4487@email.com";"2022-11-17 00:00:00"
4488;"Cliente 4488";"cliente4488@email.com";"2022-05-21 00:00:00"
4489;"Cliente 4489";"cliente4489@email.com";"2022-01-31 00:00:00"
4490;"Cliente 4490";"cliente4490@email.com";"2022-05-25 00:00:00"
4491;"Cliente 4491";"cliente4491@email.com";"2022-06-23 00:00:00"
4492;"Cliente 4492";"cliente4492@email.com";"2022-07-14 00:00:00"
4493;"Cliente 4493";"cliente4493@email.com";"2022-07-12 00:00:00"
4494;"Cliente 4494";"cliente4494@email.com";"2022-01-21 00:00:00"
4495;"Cliente 4495";"cliente4495@email.com";"2022-12-21 00:00:00"
4496;"Cliente 4496";"cliente4496@email.com";"2022-06-06 00:00:00"
4497;"Cliente 4497";"cliente4497@email.com";"2022-11-19 00:00:00"
4498;"Cliente 4498";"cliente4498@email.com";"2022-01-12 00:00:00"
4499;"Cliente 4499";"cliente4499@email.com";"2022-08-25 00:00:00"
4500;"Cliente 4500";"cliente4500@email.com";"2022-12-26 00:00:00"
4501;"Cliente 4501";"cliente4501@email.com";"2022-10-18 00:00:00"
4502;"Cliente 4502";"cliente4502@email.com";"2022-10-20 00:00:00"
4503;"Cliente 4503";"cliente4503@email.com";"2022-06-02 00:00:00"
4504;"Cliente 4504";"cliente4504@email.com";"2022-09-16 00:00:00"
4505;"Cliente 4505";"cliente4505@email.com";"2022-11-24 00:00:00"
4506;"Cliente 4506";"cliente4506@email.com";"2022-09-30 00:00:00"
4507;"Cliente 4507";"cliente4507@email.com";"2022-03-21 00:00:00"
4508;"Cliente 4508";"cliente4508@email.com";"2022-12-26 00:00:00"
4509;"Cliente 4509";"cliente4509@email.com";"2022-07-29 00:00:00"
4510;"Cliente 4510";"cliente4510@email.com";"2022-04-07 00:00:00"
4511;"Cliente 4511";"cliente4511@email.com";"2022-02-18 00:00:00"
4512;"Cliente 4512";"cliente4512@email.com";"2022-03-23 00:00:00"
4513;"Cliente 4513";"cliente4513@email.com";"2022-09-14 00:00:00"
4514;"Cliente 4514";"cliente4514@email.com";"2022-03-06 00:00:00"
4515;"Cliente 4515";"cliente4515@email.com";"2022-08-23 00:00:00"
4516;"Cliente 4516";"cliente4516@email.com";"2022-05-16 00:00:00"
4517;"Cliente 4517";"cliente4517@email.com";"2022-01-18 00:00:00"
4518;"Cliente 4518";"cliente4518@email.com";"2022-04-19 00:00:00"
4519;"Cliente 4519";"cliente4519@email.com";"2022-09-02 00:00:00"
4520;"Cliente 4520";"cliente4520@email.com";"2022-09-26 00:00:00"
4521;"Cliente 4521";"cliente4521@email.com";"2022-06-07 00:00:00"
4522;"Cliente 4522";"cliente4522@email.com";"2022-02-14 00:00:00"
4523;"Cliente 4523";"cliente4523@email.com";"2022-02-23 00:00:00"
4524;"Cliente 4524";"cliente4524@email.com";"2022-08-10 00:00:00"
4525;"Cliente 4525";"cliente4525@email.com";"2022-02-12 00:00:00"
4526;"Cliente 4526";"cliente4526@email.com";"2022-04-12 00:00:00"
4527;"Cliente 4527";"cliente4527@email.com";"2022-01-09 00:00:00"
4528;"Cliente 4528";"cliente4528@email.com";"2022-09-07 00:00:00"
4529;"Cliente 4529";"cliente4529@email.com";"2022-12-10 00:00:00"
4530;"Cliente 4530";"cliente4530@email.com";"2022-11-02 00:00:00"
4531;"Cliente 4531";"cliente4531@email.com";"2022-03-11 00:00:00"
4532;"Cliente 4532";"cliente4532@email.com";"2022-06-04 00:00:00"
4533;"Cliente 4533";"cliente4533@email.com";"2022-03-25 00:00:00"
4534;"Cliente 4534";"cliente4534@email.com";"2022-01-20 00:00:00"
4535;"Cliente 4535";"cliente4535@email.com";"2022-06-13 00:00:00"
4536;"Cliente 4536";"cliente4536@email.com";"2022-04-08 00:00:00"
4537;"Cliente 4537";"cliente4537@email.com";"2022-12-04 00:00:00"
4538;"Cliente 4538";"cliente4538@email.com";"2022-04-01 00:00:00"
4539;"Cliente 4539";"cliente4539@email.com";"2022-08-16 00:00:00"
4540;"Cliente 4540";"cliente4540@email.com";"2022-12-18 00:00:00"
4541;"Cliente 4541";"cliente4541@email.com";"2022-10-02 00:00:00"
4542;"Cliente 4542";"cliente4542@email.com";"2022-04-19 00:00:00"
4543;"Cliente 4543";"cliente4543@email.com";"2022-10-01 00:00:00"
4544;"Cliente 4544";"cliente4544@email.com";"2022-10-29 00:00:00"
4545;"Cliente 4545";"cliente4545@email.com";"2022-12-17 00:00:00"
